account_id,application_date,age,gender,region,education,employment_type,product_tier,channel,is_autopay,has_collateral,credit_score,monthly_income,annual_income,existing_debt,debt_to_income,loan_amount,interest_rate,term_months,monthly_payment,total_payment,num_late_payments,num_inquiries_90d,tenure_days,nps_score,customer_feedback,default_notice_date,defaulted,num_dependents,risk_band,referral_source,account_balance
ACCT-0005218,2022-10-26,48.0,female,midwest,bachelor,self_employed,standard,online,True,True,850,2488.21,30359.04,5414.42,0.1783,14656.63,0.0678,60,288.7,17321.97,0,2.0,859,8.0,"transparent fees, no hidden charges that I noticed. easy to track payments through the mobile app. very smooth application process and the agent was helpful.",,0,1,low,partner,15598.8
ACCT-0001929,2023-06-04,50.0,male,south,bachelor,full_time,basic,branch,True,False,734,5314.56,64299.77,20501.38,0.3188,79994.18,0.0801,24,3618.1,86834.48,1,1.0,791,5.0,"still evaluating against other offers from competitor banks. process was fine, nothing exceptional either way.",,0,0,medium,organic,12568.09
ACCT-0006574,2022-07-18,18.0,female,south,associate,full_time,basic,branch,True,False,617,3073.88,36644.7,26413.9,0.7208,30180.33,0.0899,60,626.37,37582.03,2,1.0,170,,,,0,0,high,organic,12830.31
ACCT-0005365,2023-02-09,45.0,female,midwest,associate,full_time,standard,online,True,False,623,3318.09,39519.55,11688.79,0.2958,50481.43,0.0744,48,1219.26,58524.67,1,1.0,1062,6.0,"transparent fees, no hidden charges that I noticed. great customer service, will recommend to friends and family.",,0,0,high,organic,11981.88
ACCT-0005637,2023-04-27,52.0,male,midwest,bachelor,full_time,basic,mobile,True,False,602,2618.6,31624.21,21389.94,0.6764,41715.03,0.1152,36,1376.03,49537.21,1,3.0,1470,9.0,"transparent fees, no hidden charges that I noticed. rates were competitive and the funds came through quickly.",,0,1,high,partner,1272.72
ACCT-0007354,2023-08-02,30.0,female,northeast,graduate,full_time,basic,mobile,True,False,627,2924.74,35139.98,12897.49,0.367,45317.89,0.0991,36,1460.29,52570.45,1,2.0,754,4.0,"process was fine, nothing exceptional either way.",,0,3,high,organic,13504.08
ACCT-0009234,2024-03-24,34.0,male,west,graduate,self_employed,standard,mobile,False,True,751,4450.18,53768.0,18159.01,0.3377,64701.97,0.0786,48,1575.24,75611.7,2,0.0,137,5.0,"transparent fees, no hidden charges that I noticed. very smooth application process and the agent was helpful.",,0,1,low,email,14418.81
ACCT-0007161,2024-03-27,38.0,male,midwest,bachelor,full_time,standard,mobile,True,False,707,2721.48,32492.6,5804.92,0.1787,43530.93,0.0759,24,1960.65,47055.66,1,3.0,416,8.0,"still evaluating against other offers from competitor banks. process was fine, nothing exceptional either way.",,0,1,medium,paid_ads,7499.46
ACCT-0007727,2024-01-25,18.0,female,south,associate,full_time,basic,online,True,False,648,3802.35,45793.35,9794.4,0.2139,24159.38,0.0872,60,498.21,29892.7,0,0.0,886,5.0,"very smooth application process and the agent was helpful. transparent fees, no hidden charges that I noticed.",,0,4,high,paid_ads,6542.12
ACCT-0007605,2022-09-10,18.0,male,northeast,bachelor,self_employed,premium,online,True,False,663,3734.31,44834.78,,0.3138,54847.27,0.0754,84,842.47,70767.85,1,2.0,1242,5.0,"transparent fees, no hidden charges that I noticed. easy to track payments through the mobile app.",,0,1,high,partner,18409.96
ACCT-0009259,2024-10-22,42.0,female,northeast,bachelor,self_employed,standard,online,False,True,741,4000.5,48213.92,14844.01,0.3079,56062.06,0.0818,36,1761.39,63410.06,1,,119,,"transparent fees, no hidden charges that I noticed. easy to track payments through the mobile app.",,0,0,low,partner,12081.42
ACCT-0008612,2023-12-31,48.0,female,midwest,bachelor,self_employed,standard,online,True,False,614,3891.18,46650.09,16096.52,0.345,53558.56,0.1071,24,2488.92,59734.16,0,1.0,565,6.0,"ok experience overall, no strong feelings to share.",,0,1,high,paid_ads,12155.52
ACCT-0003104,2022-02-08,42.0,male,northeast,bachelor,full_time,basic,online,False,True,697,3284.17,39625.09,25231.47,0.6368,45424.04,0.1219,36,1512.96,54466.4,3,2.0,408,10.0,"transparent fees, no hidden charges that I noticed.",,0,0,medium,organic,1835.67
ACCT-0004441,2024-11-03,52.0,male,northeast,associate,contract,premium,branch,True,True,586,4715.5,56650.85,21183.78,0.3739,66691.05,0.1234,84,1189.45,99914.19,0,0.0,1460,7.0,very smooth application process and the agent was helpful. easy to track payments through the mobile app.,,0,2,high,organic,11455.86
ACCT-0001574,2024-12-12,35.0,male,pacific,associate,full_time,standard,mobile,True,True,850,5775.18,69034.4,,0.301,67976.91,0.0721,36,2105.43,75795.64,1,1.0,92,7.0,"great customer service, will recommend to friends and family. rates were competitive and the funds came through quickly.",,0,0,low,referral,0.0
ACCT-0003681,2023-04-08,39.0,male,south,bachelor,contract,basic,online,True,False,591,2116.01,25648.68,18969.09,0.7396,13551.84,0.1098,36,443.53,15967.06,1,2.0,1324,8.0,"process was fine, nothing exceptional either way. ok experience overall, no strong feelings to share.",,0,0,high,partner,5385.13
ACCT-0001944,2022-10-27,48.0,male,northeast,bachelor,full_time,standard,mobile,True,True,723,3675.25,44179.78,18044.04,0.4084,17721.6,0.0781,36,553.75,19935.15,0,0.0,1336,7.0,"very smooth application process and the agent was helpful. great customer service, will recommend to friends and family.",,0,2,medium,referral,2540.86
ACCT-0004897,2024-09-22,30.0,female,south,bachelor,full_time,basic,agent,False,True,737,4610.4,55596.37,13253.54,0.2384,17024.9,0.1035,36,552.19,19878.74,1,1.0,770,7.0,"great customer service, will recommend to friends and family.",,0,1,medium,organic,7797.73
ACCT-0004709,2022-10-04,45.0,male,northeast,bachelor,full_time,standard,mobile,True,False,850,4409.77,53119.5,,0.2215,63608.36,0.0703,48,1524.13,73158.31,0,1.0,1363,3.0,easy to track payments through the mobile app.,,0,1,low,email,9459.63
ACCT-0002467,2023-06-11,36.0,female,midwest,graduate,self_employed,premium,online,False,False,711,6126.53,73415.39,16324.89,0.2224,76819.47,0.1315,24,3657.38,87777.23,0,0.0,364,6.0,"transparent fees, no hidden charges that I noticed.",,0,1,medium,organic,11758.14
ACCT-0001647,2023-05-18,21.0,male,northeast,bachelor,self_employed,standard,mobile,False,False,691,3174.3,38595.51,13310.07,0.3449,43569.62,0.0789,12,3787.81,45453.71,0,,746,8.0,easy to track payments through the mobile app. very smooth application process and the agent was helpful.,,0,1,medium,paid_ads,6410.11
ACCT-0000060,2024-06-17,47.0,male,midwest,bachelor,full_time,basic,online,False,True,677,5412.89,65139.55,14857.45,0.2281,73199.45,0.1251,84,1312.4,110241.82,0,4.0,1157,9.0,very smooth application process and the agent was helpful. rates were competitive and the funds came through quickly.,,0,1,medium,paid_ads,13476.68
ACCT-0002292,2022-06-10,51.0,female,south,associate,full_time,standard,branch,True,False,771,6432.08,76989.03,21015.68,0.273,45412.17,0.0746,84,695.66,58435.77,1,5.0,297,3.0,"great customer service, will recommend to friends and family. rates were competitive and the funds came through quickly.",,0,1,low,organic,20365.98
ACCT-0004235,2022-05-05,35.0,male,midwest,bachelor,part_time,standard,online,False,False,801,2702.58,32259.34,,0.35,24418.46,0.0458,12,2085.66,25027.86,0,0.0,1001,10.0,still evaluating against other offers from competitor banks.,,0,3,low,organic,11525.11
ACCT-0003274,2024-10-22,34.0,male,west,bachelor,full_time,basic,online,False,False,770,7781.62,93726.56,29925.37,0.3193,118734.12,0.0756,36,3696.69,133080.77,0,0.0,1497,4.0,"easy to track payments through the mobile app. great customer service, will recommend to friends and family. rates were competitive and the funds came through quickly.",,0,1,low,organic,1297.94
ACCT-0000877,2023-01-27,31.0,male,northeast,associate,self_employed,standard,online,False,False,627,5107.85,61147.4,14438.44,0.2361,80870.94,0.1353,84,1494.71,125555.81,1,0.0,178,8.0,"transparent fees, no hidden charges that I noticed. easy to track payments through the mobile app.",,0,1,high,paid_ads,3492.68
ACCT-0006142,2022-05-09,27.0,male,south,associate,contract,standard,mobile,False,True,444,2046.99,24624.44,6094.05,0.2475,19177.26,0.1458,48,529.68,25424.54,1,,561,5.0,"documentation requirements were typical for this kind of loan. took longer than expected but got approved in the end. process was fine, nothing exceptional either way.",,0,3,very_high,referral,21057.04
ACCT-0006309,2023-07-18,21.0,male,midwest,bachelor,part_time,basic,mobile,False,False,700,7521.77,90638.43,20770.78,0.2292,96789.32,0.075,24,4355.3,104527.28,0,,168,8.0,"transparent fees, no hidden charges that I noticed. easy to track payments through the mobile app.",,0,2,medium,organic,3939.98
ACCT-0009535,2022-04-18,37.0,male,northeast,associate,full_time,basic,mobile,True,False,725,11529.93,138334.8,20909.06,0.1511,175021.3,0.0746,36,5440.75,195866.88,0,0.0,946,9.0,"documentation requirements were typical for this kind of loan. still evaluating against other offers from competitor banks. process was fine, nothing exceptional either way.",,0,0,medium,referral,11192.88
ACCT-0000244,2023-01-04,44.0,female,south,bachelor,part_time,basic,mobile,True,True,723,3343.89,40008.68,,0.1936,51701.7,0.0766,48,1253.85,60184.98,1,,954,7.0,very smooth application process and the agent was helpful. easy to track payments through the mobile app.,,0,1,medium,organic,1265.9
ACCT-0006706,2022-07-19,43.0,female,midwest,high_school,part_time,basic,mobile,False,False,569,5542.11,66632.87,30102.39,0.4518,48417.34,0.0902,48,1205.29,57853.98,0,0.0,1249,4.0,"rates were competitive and the funds came through quickly. great customer service, will recommend to friends and family. transparent fees, no hidden charges that I noticed.",,0,3,very_high,referral,0.0
ACCT-0004722,2023-08-09,46.0,female,south,associate,self_employed,basic,online,True,False,646,3441.1,41348.88,14680.0,0.355,41486.49,0.1217,36,1381.31,49727.16,0,2.0,371,8.0,still evaluating against other offers from competitor banks. took longer than expected but got approved in the end. documentation requirements were typical for this kind of loan.,,0,0,high,referral,10541.29
ACCT-0000737,2023-12-26,48.0,male,south,bachelor,full_time,basic,online,True,False,692,6938.36,83500.96,33434.86,0.4004,93225.36,0.0558,24,4114.14,98739.31,2,2.0,1222,7.0,"rates were competitive and the funds came through quickly. very smooth application process and the agent was helpful. transparent fees, no hidden charges that I noticed.",,0,2,medium,partner,11497.79
ACCT-0005989,2022-07-10,53.0,male,west,bachelor,full_time,basic,online,False,False,625,5334.69,64011.19,15674.09,0.2449,39562.75,0.1003,36,1277.16,45977.82,0,1.0,775,7.0,"ok experience overall, no strong feelings to share.",,0,1,high,organic,1647.29
ACCT-0006280,2024-10-22,31.0,male,northeast,bachelor,full_time,standard,agent,True,False,819,4449.92,53403.56,21560.23,0.4037,37276.04,0.0578,84,540.62,45411.73,1,1.0,833,7.0,"great customer service, will recommend to friends and family. transparent fees, no hidden charges that I noticed.",,0,3,low,organic,7059.61
ACCT-0002888,2022-04-11,30.0,female,south,associate,full_time,basic,branch,True,False,755,1692.61,19997.87,5032.42,0.2516,18081.46,0.0596,12,1555.84,18670.09,2,3.0,1306,3.0,,,0,2,low,partner,18505.93
ACCT-0007722,2024-02-21,54.0,male,midwest,graduate,full_time,standard,online,True,False,719,9048.86,108842.3,31016.48,0.285,117849.45,0.1008,12,10365.04,124380.52,0,1.0,931,5.0,"transparent fees, no hidden charges that I noticed. rates were competitive and the funds came through quickly.",,0,0,medium,organic,18425.06
ACCT-0008385,2023-05-16,54.0,male,south,high_school,full_time,basic,online,True,False,707,4638.14,55947.24,23503.01,0.4201,23493.53,0.051,72,379.45,27320.12,1,1.0,1049,5.0,rates were competitive and the funds came through quickly. very smooth application process and the agent was helpful.,,0,2,medium,paid_ads,13699.39
ACCT-0003929,2022-08-28,39.0,female,south,bachelor,full_time,basic,branch,True,False,692,3274.61,39297.74,,0.387,47060.92,0.0755,60,944.1,56646.2,0,0.0,561,6.0,,,0,2,medium,organic,6990.82
ACCT-0001093,2023-02-27,34.0,female,pacific,graduate,full_time,basic,branch,True,False,751,2108.1,25206.59,10581.79,0.4198,29746.37,0.0799,72,521.48,37546.39,2,,1055,5.0,"easy to track payments through the mobile app. transparent fees, no hidden charges that I noticed.",,0,1,low,partner,9998.75
ACCT-0003184,2022-01-16,61.0,female,midwest,bachelor,contract,basic,branch,True,False,681,3318.91,40120.98,23961.85,0.5972,40323.65,0.0917,72,730.33,52583.91,2,0.0,1139,8.0,"process was fine, nothing exceptional either way. still evaluating against other offers from competitor banks. ok experience overall, no strong feelings to share.",,0,1,medium,organic,9433.68
ACCT-0004945,2024-02-12,48.0,female,pacific,high_school,full_time,basic,online,False,False,663,3201.59,38498.95,9375.61,0.2435,25774.8,0.0339,12,2187.49,26249.83,0,2.0,1272,10.0,"rates were competitive and the funds came through quickly. great customer service, will recommend to friends and family. easy to track payments through the mobile app.",,0,1,high,referral,12132.05
ACCT-0005429,2023-01-03,47.0,male,south,associate,full_time,basic,online,True,False,617,4357.13,52453.12,14208.71,0.2709,53998.32,0.0719,24,2422.27,58134.48,0,1.0,707,6.0,"rates were competitive and the funds came through quickly. transparent fees, no hidden charges that I noticed. great customer service, will recommend to friends and family.",,0,3,high,organic,6790.43
ACCT-0000367,2023-02-14,70.0,male,northeast,bachelor,full_time,standard,online,False,True,658,1854.99,22252.17,19317.13,0.8681,29690.83,0.0692,12,2567.89,30814.71,1,0.0,57,3.0,took longer than expected but got approved in the end. documentation requirements were typical for this kind of loan.,2024-07-29,1,0,high,organic,14798.63
ACCT-0008148,2024-12-22,26.0,male,south,bachelor,full_time,standard,mobile,True,False,687,6741.23,80704.42,22405.15,0.2776,95688.61,0.0632,72,1600.21,115215.14,1,0.0,1393,6.0,still evaluating against other offers from competitor banks.,,0,1,medium,referral,11063.49
ACCT-0007386,2023-07-28,41.0,male,northeast,high_school,full_time,basic,mobile,True,True,676,7122.84,85574.98,23447.21,0.274,90549.34,0.1056,36,2945.62,106042.38,2,0.0,690,1.0,"great customer service, will recommend to friends and family.",,0,0,medium,organic,9908.74
ACCT-0001222,2022-11-06,59.0,female,pacific,high_school,contract,basic,online,True,False,567,5055.47,60755.45,21749.1,0.358,42764.42,0.1403,84,802.08,67374.96,0,,1207,4.0,easy to track payments through the mobile app.,,0,0,very_high,paid_ads,9316.17
ACCT-0007457,2022-01-17,41.0,female,south,bachelor,full_time,standard,online,False,False,657,9186.07,110484.65,41801.76,0.3783,121576.45,0.0859,84,1930.86,162192.11,2,,1238,6.0,still evaluating against other offers from competitor banks. documentation requirements were typical for this kind of loan. took longer than expected but got approved in the end.,,0,0,high,organic,23902.91
ACCT-0006434,2024-01-26,34.0,male,west,high_school,full_time,basic,online,True,False,737,4454.21,53701.33,14441.0,0.2689,16251.67,0.0747,84,249.01,20916.48,1,4.0,200,4.0,"rates were competitive and the funds came through quickly. easy to track payments through the mobile app. transparent fees, no hidden charges that I noticed.",,0,0,medium,partner,15278.13
ACCT-0000529,2023-12-02,41.0,female,northeast,bachelor,full_time,basic,mobile,True,True,682,4918.1,58946.78,19306.66,0.3275,42589.62,0.1235,24,2011.86,48284.71,2,0.0,1010,5.0,"ok experience overall, no strong feelings to share. documentation requirements were typical for this kind of loan. still evaluating against other offers from competitor banks.",,0,1,medium,email,12219.82
ACCT-0003759,2022-05-25,23.0,male,west,bachelor,full_time,standard,agent,False,False,618,9663.4,115708.81,36143.59,0.3124,84067.14,0.0662,48,1998.16,95911.7,0,3.0,102,1.0,still evaluating against other offers from competitor banks.,,0,0,high,email,11317.57
ACCT-0000443,2023-02-23,49.0,male,midwest,high_school,full_time,standard,online,True,True,543,6251.99,74885.62,19110.31,0.2552,86694.88,0.0923,48,2166.81,104006.86,2,1.0,585,5.0,"transparent fees, no hidden charges that I noticed.",,0,0,very_high,paid_ads,1682.09
ACCT-0002150,2024-04-24,46.0,male,midwest,graduate,full_time,basic,branch,True,False,850,4592.09,54654.92,17643.89,0.3228,75996.23,0.0909,12,6649.25,79791.06,0,1.0,1310,10.0,,,0,1,low,organic,11679.25
ACCT-0006816,2024-02-08,49.0,female,midwest,high_school,self_employed,basic,agent,True,False,679,5595.01,66835.26,24541.43,0.3672,69487.0,0.1178,24,3263.99,78335.81,0,0.0,773,9.0,rates were competitive and the funds came through quickly.,,0,2,medium,partner,11685.85
