account_id,application_date,age,gender,region,education,employment_type,product_tier,channel,is_autopay,has_collateral,credit_score,monthly_income,annual_income,existing_debt,debt_to_income,loan_amount,interest_rate,term_months,monthly_payment,total_payment,num_late_payments,num_inquiries_90d,tenure_days,nps_score,customer_feedback,default_notice_date,defaulted,num_dependents,risk_band
ACCT-0004259,2022-07-27,54.0,female,midwest,bachelor,full_time,standard,online,True,False,725,6923.5,83211.09,20711.39,0.2489,58765.54,0.0644,48,1392.08,66819.7,3,4.0,379,6.0,"transparent fees, no hidden charges that I noticed.",,0,1,medium
ACCT-0004322,2024-06-23,47.0,female,northeast,graduate,full_time,basic,mobile,True,False,709,2904.6,34921.49,12428.89,0.3559,28708.37,0.0407,84,377.69,31725.82,1,3.0,212,7.0,rates were competitive and the funds came through quickly.,,0,3,medium
ACCT-0003568,2024-07-11,57.0,female,south,graduate,full_time,basic,online,False,False,721,3139.59,37893.72,5879.27,0.1552,50584.49,0.1197,84,860.05,72244.18,2,0.0,990,3.0,"very smooth application process and the agent was helpful. great customer service, will recommend to friends and family.",,0,2,medium
ACCT-0003180,2024-01-17,40.0,male,south,bachelor,full_time,basic,agent,False,False,731,5019.78,60497.6,12918.06,0.2135,77314.86,0.0836,36,2393.03,86149.07,0,4.0,1467,,,,0,0,medium
ACCT-0002961,2022-02-22,19.0,female,south,graduate,full_time,standard,online,True,True,720,3320.76,39811.46,7338.3,0.1843,41923.35,0.1084,48,1080.22,51850.63,1,0.0,591,5.0,rates were competitive and the funds came through quickly. easy to track payments through the mobile app.,,0,1,medium
ACCT-0001550,2024-06-09,36.0,male,west,bachelor,full_time,basic,mobile,False,False,742,3202.91,38202.17,23483.35,0.6147,46502.36,0.0897,60,937.88,56272.83,0,1.0,1045,4.0,rates were competitive and the funds came through quickly. very smooth application process and the agent was helpful.,,0,2,low
ACCT-0000672,2022-03-09,26.0,female,northeast,bachelor,full_time,basic,online,False,False,565,3899.79,46715.11,9481.48,0.203,16993.77,0.0963,12,1491.12,17893.48,0,1.0,50,7.0,"transparent fees, no hidden charges that I noticed. rates were competitive and the funds came through quickly.",,0,1,very_high
ACCT-0003729,2024-09-25,,male,pacific,high_school,full_time,basic,online,False,False,751,8511.88,101876.5,24026.43,0.2358,120394.89,0.0982,84,1914.18,160790.79,2,2.0,116,7.0,"very smooth application process and the agent was helpful. easy to track payments through the mobile app. transparent fees, no hidden charges that I noticed.",,0,1,low
ACCT-0003534,2023-05-16,32.0,male,pacific,graduate,full_time,standard,branch,False,False,850,7289.74,87231.6,26551.89,0.3044,51286.0,0.0345,12,4354.12,52249.38,0,1.0,571,8.0,documentation requirements were typical for this kind of loan. took longer than expected but got approved in the end.,,0,2,low
ACCT-0000589,2022-07-23,46.0,male,west,high_school,self_employed,standard,mobile,True,False,697,1852.36,22368.25,15449.83,0.6907,17404.97,0.0761,84,267.94,22507.24,0,0.0,673,,support never returned my calls about the missed payment.,2023-11-24,1,0,medium
ACCT-0003961,2022-04-03,32.0,male,west,bachelor,contract,basic,online,True,False,531,10524.86,126234.91,31657.92,0.2508,112855.22,0.1153,72,2179.09,156894.64,1,1.0,1393,10.0,"transparent fees, no hidden charges that I noticed. great customer service, will recommend to friends and family. very smooth application process and the agent was helpful.",,0,0,very_high
ACCT-0000018,2023-01-28,45.0,male,west,associate,part_time,standard,mobile,True,False,679,5790.32,69470.53,12789.88,0.1841,94625.2,0.0845,72,1679.74,120941.05,0,2.0,1428,10.0,"great customer service, will recommend to friends and family. rates were competitive and the funds came through quickly.",,0,0,medium
ACCT-0000016,2022-09-27,25.0,male,pacific,associate,full_time,standard,branch,False,False,620,6653.23,79736.26,16220.5,0.2034,70016.01,0.0828,84,1101.23,92503.46,2,2.0,1266,10.0,"transparent fees, no hidden charges that I noticed. easy to track payments through the mobile app. very smooth application process and the agent was helpful.",,0,2,high
ACCT-0003378,2024-04-17,32.0,male,northeast,graduate,full_time,basic,online,True,False,719,12633.24,151721.62,26785.63,0.1765,115610.78,0.1093,72,2126.34,153096.3,0,0.0,1281,3.0,"ok experience overall, no strong feelings to share.",,0,0,medium
ACCT-0005760,2024-04-08,49.0,female,south,graduate,part_time,standard,branch,False,False,767,3971.24,47357.25,15061.63,0.318,42769.32,0.0994,12,3735.1,44821.21,0,3.0,672,3.0,still evaluating against other offers from competitor banks.,,0,0,low
ACCT-0003002,2024-09-21,51.0,nonbinary,west,associate,full_time,standard,mobile,True,True,551,3494.71,41933.24,16210.33,0.3866,29236.65,0.1204,24,1360.46,32651.07,1,0.0,1220,7.0,rates were competitive and the funds came through quickly. very smooth application process and the agent was helpful.,,0,2,very_high
ACCT-0000289,2023-03-27,33.0,male,west,bachelor,full_time,basic,online,False,False,623,3988.27,48052.35,,0.4474,14138.38,0.1051,72,265.55,19119.43,2,1.0,894,6.0,documentation requirements were typical for this kind of loan.,2024-03-28,1,2,high
ACCT-0000421,2022-11-13,44.0,male,pacific,bachelor,full_time,standard,branch,True,True,699,3748.11,44759.18,19512.24,0.4359,30560.76,0.1051,36,993.5,35766.14,1,,536,8.0,support never returned my calls about the missed payment. interest rate jumped after the first quarter without warning.,2023-04-05,1,1,medium
ACCT-0001313,2023-07-17,32.0,female,pacific,bachelor,full_time,basic,online,True,False,615,3648.6,44062.73,27095.53,0.6149,25042.43,0.1067,72,472.38,34011.02,1,0.0,736,8.0,"still evaluating against other offers from competitor banks. ok experience overall, no strong feelings to share.",,0,0,high
ACCT-0004214,2022-10-12,44.0,male,northeast,bachelor,self_employed,standard,online,True,True,709,2358.58,28143.49,9854.57,0.3502,32310.45,0.0609,60,626.08,37564.65,1,3.0,167,9.0,"documentation requirements were typical for this kind of loan. ok experience overall, no strong feelings to share.",,0,0,medium
ACCT-0003594,2022-04-08,28.0,male,northeast,associate,full_time,basic,online,True,False,694,11709.72,140926.4,23570.62,0.1673,48728.32,0.0695,48,1165.77,55956.8,1,0.0,1157,8.0,"rates were competitive and the funds came through quickly. great customer service, will recommend to friends and family.",,0,2,medium
ACCT-0003352,2024-07-18,41.0,male,midwest,associate,full_time,standard,agent,True,False,730,7209.12,86331.77,18389.71,0.213,100601.08,0.0756,36,3077.11,110775.87,0,2.0,1007,5.0,"very smooth application process and the agent was helpful. great customer service, will recommend to friends and family.",,0,1,medium
ACCT-0001802,2023-09-29,43.0,male,west,graduate,full_time,standard,mobile,False,False,779,2495.77,29761.94,7696.24,0.2586,15469.16,0.1073,36,495.77,17847.8,0,2.0,1336,6.0,rates were competitive and the funds came through quickly. easy to track payments through the mobile app.,,0,2,low
ACCT-0001181,2024-12-17,22.0,female,west,bachelor,full_time,standard,branch,True,False,767,7531.09,91030.32,17441.19,0.1916,92416.07,0.0877,24,4161.73,99881.58,0,2.0,923,7.0,very smooth application process and the agent was helpful. easy to track payments through the mobile app.,,0,1,low
ACCT-0001714,2023-09-28,46.0,female,south,bachelor,full_time,basic,online,True,True,644,5814.62,69301.75,25561.96,0.3689,34386.37,0.13,48,902.17,43304.28,0,1.0,1091,9.0,easy to track payments through the mobile app.,,0,3,high
ACCT-0000950,2022-07-26,49.0,female,south,bachelor,full_time,basic,online,True,False,705,5655.06,67996.81,12666.41,0.1863,43648.82,0.0628,72,729.13,52497.71,0,0.0,878,7.0,"process was fine, nothing exceptional either way.",,0,2,medium
ACCT-0002164,2023-01-28,33.0,male,northeast,bachelor,full_time,premium,online,False,True,594,3134.48,37689.17,13862.93,0.3678,49023.53,0.0874,72,877.46,63177.41,0,0.0,1230,5.0,"rates were competitive and the funds came through quickly. transparent fees, no hidden charges that I noticed.",,0,2,high
ACCT-0002567,2022-11-22,44.0,male,west,graduate,full_time,standard,branch,False,False,788,3667.59,44128.25,13089.71,0.2966,50035.72,0.0898,84,804.43,67572.14,0,3.0,885,8.0,"great customer service, will recommend to friends and family. very smooth application process and the agent was helpful.",,0,0,low
ACCT-0005862,2024-11-17,27.0,female,south,high_school,part_time,standard,online,True,False,638,2170.42,25961.59,11234.55,0.4327,15585.49,0.1508,48,424.99,20399.37,2,3.0,355,7.0,"easy to track payments through the mobile app. rates were competitive and the funds came through quickly. great customer service, will recommend to friends and family.",,0,3,high
ACCT-0005758,2024-07-24,39.0,female,northeast,bachelor,full_time,basic,online,True,False,735,7285.51,87646.31,25166.87,0.2871,119524.29,0.0606,12,10224.28,122691.4,0,3.0,186,7.0,very smooth application process and the agent was helpful.,,0,1,medium
ACCT-0000775,2022-09-23,45.0,female,northeast,graduate,full_time,standard,mobile,True,True,722,7534.78,90299.33,28743.28,0.3183,84736.92,0.0593,60,1635.64,98138.35,1,1.0,206,7.0,"transparent fees, no hidden charges that I noticed. very smooth application process and the agent was helpful.",,0,1,medium
ACCT-0004135,2024-05-27,39.0,female,west,high_school,full_time,standard,mobile,False,False,650,8637.3,103539.49,25151.68,0.2429,73225.28,0.1056,60,1532.71,91962.68,1,1.0,1131,4.0,"process was fine, nothing exceptional either way.",2025-10-05,1,1,high
ACCT-0000433,2022-02-20,26.0,male,midwest,high_school,full_time,standard,mobile,True,True,622,4959.37,59649.71,10743.49,0.1801,31348.82,0.1166,24,1470.76,35298.15,0,0.0,148,9.0,interest rate jumped after the first quarter without warning.,2023-02-13,1,1,high
ACCT-0002388,2023-07-29,26.0,male,west,high_school,part_time,basic,online,True,False,700,4940.52,59620.54,12315.04,0.2066,74292.16,0.0806,60,1508.42,90505.18,1,1.0,488,6.0,easy to track payments through the mobile app.,,0,1,medium
ACCT-0002784,2024-12-13,55.0,female,northeast,associate,full_time,basic,online,False,True,698,4891.03,58502.49,14756.02,0.2522,29320.51,0.1099,12,2574.92,30899.09,0,4.0,1407,7.0,easy to track payments through the mobile app.,,0,1,medium
ACCT-0002861,2022-06-24,26.0,male,midwest,bachelor,full_time,standard,mobile,True,True,500,4723.21,56718.34,16818.51,0.2965,44000.86,0.1215,84,780.2,65536.54,0,1.0,967,7.0,"rates were competitive and the funds came through quickly. transparent fees, no hidden charges that I noticed.",,0,1,very_high
ACCT-0002996,2023-08-26,60.0,female,northeast,bachelor,full_time,standard,online,True,False,749,10521.63,125904.12,,0.1937,138999.31,0.0426,72,2190.88,157743.44,1,1.0,914,5.0,"transparent fees, no hidden charges that I noticed. very smooth application process and the agent was helpful.",,0,5,low
ACCT-0005531,2024-01-11,46.0,female,south,bachelor,full_time,standard,mobile,True,False,660,2225.5,27104.21,9900.35,0.3653,22882.35,0.1191,84,388.27,32614.57,0,1.0,1007,4.0,"transparent fees, no hidden charges that I noticed. very smooth application process and the agent was helpful. rates were competitive and the funds came through quickly.",,0,1,high
ACCT-0004493,2023-10-30,45.0,male,northeast,associate,self_employed,basic,agent,True,False,729,5845.16,70087.39,22121.63,0.3156,29239.66,0.0608,60,550.24,33014.18,0,1.0,481,7.0,"process was fine, nothing exceptional either way. took longer than expected but got approved in the end.",,0,2,medium
ACCT-0001670,2023-07-20,32.0,male,south,associate,contract,basic,mobile,False,True,691,3252.9,39158.63,14958.23,0.382,30649.36,0.0997,72,567.41,40853.21,0,1.0,98,5.0,documentation requirements were typical for this kind of loan.,,0,0,medium
ACCT-0002145,2022-03-25,40.0,female,west,bachelor,contract,premium,agent,True,False,707,4736.49,57263.79,21388.33,0.3735,16156.93,0.0756,72,279.81,20146.05,1,1.0,736,5.0,"still evaluating against other offers from competitor banks. ok experience overall, no strong feelings to share.",,0,1,medium
ACCT-0005319,2024-05-07,41.0,male,midwest,bachelor,self_employed,basic,online,False,False,752,4353.35,52163.55,18576.0,0.3561,65277.08,0.136,84,1166.27,97967.09,1,1.0,93,4.0,very smooth application process and the agent was helpful. easy to track payments through the mobile app.,,0,0,low
ACCT-0004617,2022-08-28,56.0,female,south,graduate,self_employed,standard,branch,True,False,778,5488.22,66027.52,13646.84,0.2067,17190.17,0.1113,84,295.55,24826.34,0,1.0,1438,4.0,,,0,2,low
ACCT-0005324,2022-05-13,35.0,female,midwest,associate,full_time,basic,online,False,True,583,4786.21,57381.25,17312.49,0.3017,67356.34,0.0723,48,1620.14,77766.59,0,0.0,969,6.0,"great customer service, will recommend to friends and family. very smooth application process and the agent was helpful.",,0,1,high
ACCT-0000246,2024-06-13,42.0,male,pacific,bachelor,part_time,standard,online,True,False,699,5080.21,61250.24,29559.97,0.4826,45828.7,0.141,72,917.48,66058.4,1,1.0,1297,8.0,"transparent fees, no hidden charges that I noticed. easy to track payments through the mobile app.",,0,0,medium
ACCT-0003582,2024-09-06,63.0,male,pacific,associate,full_time,basic,mobile,True,True,850,7497.47,89926.98,28227.58,0.3139,121565.89,0.0793,36,3738.36,134580.99,1,0.0,1198,4.0,"very smooth application process and the agent was helpful. transparent fees, no hidden charges that I noticed. rates were competitive and the funds came through quickly.",,0,1,low
ACCT-0003892,2022-01-19,26.0,female,pacific,associate,full_time,standard,branch,False,False,791,4461.92,53882.78,13155.69,0.2442,67785.24,0.119,72,1321.86,95173.89,0,1.0,789,8.0,"ok experience overall, no strong feelings to share.",,0,0,low
ACCT-0001100,2023-02-26,42.0,male,south,bachelor,part_time,premium,online,False,False,741,6364.43,76560.03,25635.34,0.3348,45786.82,0.0831,60,935.25,56115.28,0,2.0,1462,7.0,documentation requirements were typical for this kind of loan. still evaluating against other offers from competitor banks.,,0,0,low
ACCT-0002102,2024-08-17,21.0,male,midwest,associate,full_time,standard,online,False,False,786,2775.12,33227.08,11601.13,0.3491,38297.28,0.08,36,1179.08,42446.95,0,1.0,410,7.0,"ok experience overall, no strong feelings to share.",,0,1,low
ACCT-0004222,2023-10-17,37.0,female,south,associate,full_time,standard,branch,False,False,850,3120.86,36986.58,13068.18,0.3533,9863.83,0.037,84,128.12,10762.32,0,2.0,1372,9.0,"great customer service, will recommend to friends and family.",,0,4,low
ACCT-0003028,2022-05-10,39.0,female,south,bachelor,part_time,standard,branch,True,False,699,4227.05,50862.83,25533.23,0.502,58735.18,0.0599,48,1379.21,66202.32,3,0.0,1177,6.0,easy to track payments through the mobile app. rates were competitive and the funds came through quickly.,,0,0,medium
ACCT-0002402,2022-10-16,36.0,nonbinary,south,high_school,part_time,premium,mobile,False,False,725,2197.66,25898.98,9747.46,0.3764,34265.23,0.0827,84,538.73,45253.4,2,1.0,901,6.0,easy to track payments through the mobile app.,,0,2,medium
ACCT-0003573,2024-10-14,48.0,male,midwest,associate,full_time,basic,online,True,False,850,13473.88,162238.19,30620.67,0.1887,215768.01,0.0598,36,6445.61,232041.85,2,2.0,781,6.0,"rates were competitive and the funds came through quickly. great customer service, will recommend to friends and family.",,0,3,low
ACCT-0005014,2022-07-25,45.0,male,midwest,graduate,full_time,basic,branch,False,False,769,5747.64,68998.38,22978.62,0.333,60367.08,0.0456,72,959.83,69107.83,0,1.0,900,8.0,"transparent fees, no hidden charges that I noticed. very smooth application process and the agent was helpful.",,0,1,low
ACCT-0001674,2024-11-06,55.0,female,south,associate,self_employed,standard,agent,True,False,811,3129.73,37496.17,10011.47,0.267,17603.59,0.0621,72,283.61,20419.73,0,4.0,421,2.0,very smooth application process and the agent was helpful.,,0,0,low
ACCT-0001745,2023-10-18,42.0,male,northeast,bachelor,full_time,premium,branch,False,True,597,3363.6,40386.34,15313.64,0.3792,23779.31,0.1149,24,1100.5,26411.97,0,1.0,875,7.0,,2024-10-30,1,1,high
